T001_G_Y_B,1.5,0.3,0.7,0.2
T002_Y_G_B,1.5,0.3,0.7,0.2
T003_G_G_G,1.5,0.3,0.7,0.2
T004_Y_G_E,1.5,0.3,0.7,0.2
T005_Y_G_E,1.5,0.3,0.7,0.2
